Mine Name,Country,Region,Latitude,Longitude
Fentonia Coal Mine,South Africa,Africa & Middle East,-26.17195804,29.45310073
Forzando Complex,South Africa,Africa & Middle East,-26.286869,29.527687
Gila Coal Mine,South Africa,Africa & Middle East,-26.34233,29.509051
Goedehoop Coal Mine,South Africa,Africa & Middle East,-26.1033988,29.407282
Goedgevonden Coal Mine,South Africa,Africa & Middle East,-26.09972,29.07316
Graspan Colliery,South Africa,Africa & Middle East,-25.780846,29.410789
Greater Soutpansberg Coal Project,South Africa,Africa & Middle East,-22.881211,29.661589
Greenside Coal Mine,South Africa,Africa & Middle East,-25.960979,29.18545
Grootegeluk Coal Mine,South Africa,Africa & Middle East,-23.657141,27.566687
Gugulethu Coal Project,South Africa,Africa & Middle East,-26.144916,29.739367
Halfgewonnen Colliery,South Africa,Africa & Middle East,-26.215424,29.531783
Hendrina Coal Mine,South Africa,Africa & Middle East,-26.1981338,29.7230683
Ilima Coal Mine,South Africa,Africa & Middle East,-26.107445,30.215583
Impumelelo Coal Mine,South Africa,Africa & Middle East,-26.581453,29.145008
Impunzi Complex,South Africa,Africa & Middle East,-26.108683,29.230581
Isibonelo Coal Mine,South Africa,Africa & Middle East,-26.4352762,29.208912
Iyanga Coal Mine Cluster,South Africa,Africa & Middle East,-26.026458,28.8783183
Kangala Coal Mine,South Africa,Africa & Middle East,-26.190762,28.668496
Khanye Coal Mine,South Africa,Africa & Middle East,-25.77422056,28.7952596
Khanyisa Colliery,South Africa,Africa & Middle East,-26.039752,28.968455
Khutala Coal Mine,South Africa,Africa & Middle East,-26.124001,29.003424
Khwezela Coal Mine,South Africa,Africa & Middle East,-25.926243,29.155635
Khwezela Coal Mine,South Africa,Africa & Middle East,-25.926243,29.155635
Kiepersol Colliery,South Africa,Africa & Middle East,-27.14095155,30.5535983
Kleinfontein Coal Mine,South Africa,Africa & Middle East,-26.141809,30.042898
Kliprand Colliery,South Africa,Africa & Middle East,-27.87006902,30.12645014
Klipspruit Coal Mine,South Africa,Africa & Middle East,-25.991333,29.061537
Koornfontein Coal Mine,South Africa,Africa & Middle East,-26.0999993,29.4245782
Kranspan Coal Project,South Africa,Africa & Middle East,-26.166422,30.015778
Kriel Coal Mine,South Africa,Africa & Middle East,-26.225785,29.136045
Leeuwpan Coal Mine,South Africa,Africa & Middle East,-26.1733493,28.7279975
Leeuwpan Coal Mine,South Africa,Africa & Middle East,-26.1733493,28.7279975
Leslie 1 Coal Mine,South Africa,Africa & Middle East,-26.28792,28.941667
Mafube Colliery,South Africa,Africa & Middle East,-25.7944583,29.7357042
Magdalena Colliery,South Africa,Africa & Middle East,-27.95985233,30.18051493
Magdalena Colliery,South Africa,Africa & Middle East,-27.95985233,30.18051493
Magdalena Colliery,South Africa,Africa & Middle East,-27.95985233,30.18051493
Makhado Coal Mine,South Africa,Africa & Middle East,-22.803733,29.962367
Makhado Coal Mine,South Africa,Africa & Middle East,-22.803733,29.962367
Malahleni Colliery,South Africa,Africa & Middle East,-25.5346841,29.7653041
Manungu Coal Mine,South Africa,Africa & Middle East,-26.2256423,28.6929835
Matla Coal Mine,South Africa,Africa & Middle East,-26.26345,29.12681
Matla Coal Mine,South Africa,Africa & Middle East,-26.26345,29.12681
Mbali Coal Mine,South Africa,Africa & Middle East,-26.12513,29.109738
Middelburg Complex (MBO),South Africa,Africa & Middle East,-25.8123128,29.4029868
Middelburg Mining Services (MMS),South Africa,Africa & Middle East,-25.899444,29.460556
Moabsvelden Coal Mine,South Africa,Africa & Middle East,-26.1548333,28.8368046
Mooifontein Coal Mine,South Africa,Africa & Middle East,-25.965278,29.317442
Mooiplaats Coal Mine,South Africa,Africa & Middle East,-26.358578,29.970382
New Clydesdale Colliery,South Africa,Africa & Middle East,-26.13625,29.317149
New Denmark Coal Mine,South Africa,Africa & Middle East,-26.7491505,29.3464512
New Largo Coal Mine,South Africa,Africa & Middle East,-25.9052929,28.9732141
New Vaal Coal Mine,South Africa,Africa & Middle East,-26.7203572,27.9597806
Nndanganeni Coal Mine,South Africa,Africa & Middle East,-25.83214,29.6935276
North Block Complex,South Africa,Africa & Middle East,-25.694582,30.013851
Optimum Coal Mine,South Africa,Africa & Middle East,-26.0048466,29.6114906
Overlooked Mine,South Africa,Africa & Middle East,-26.23771897,29.52799148
Paardekop Coal Mine,South Africa,Africa & Middle East,-27.23,29.72305556
Palesa Coal Mine,South Africa,Africa & Middle East,-25.526449,28.776539
Phalanndwa Colliery,South Africa,Africa & Middle East,-26.11276,28.817921
Rietvlei Colliery,South Africa,Africa & Middle East,-25.666781,29.653379
Rirhandzu Colliery,South Africa,Africa & Middle East,-26.095267,28.897542
Savmore-Maquasa Coal Mine,South Africa,Africa & Middle East,-27.022643,30.416541
Shondoni Coal Mine,South Africa,Africa & Middle East,-26.4675105,29.0536435
Sigma Mooikraal Operations,South Africa,Africa & Middle East,-26.942049,27.730898
Somkhele Coal Mine,South Africa,Africa & Middle East,-28.31081091,32.0661844
Somkhele Coal Mine,South Africa,Africa & Middle East,-28.31081091,32.0661844
Somkhele Coal Mine,South Africa,Africa & Middle East,-28.31081091,32.0661844
Spitzkop Coal Mine,South Africa,Africa & Middle East,-26.26781,30.0316
Springboklaagte Coal Mine,South Africa,Africa & Middle East,-25.748451,29.538781
Springlake Coal Mine,South Africa,Africa & Middle East,-26.64644015,30.09827837
Sterkfontein Coal Mine,South Africa,Africa & Middle East,-26.5443525,29.3543868
Stuart Colliery,South Africa,Africa & Middle East,-26.13373,28.771158
Sukuma Coal Mine,South Africa,Africa & Middle East,-26.613404,27.951019
Syferfontein Coal Mine,South Africa,Africa & Middle East,-26.4097539,29.2010596
Thabametsi Coal Mine,South Africa,Africa & Middle East,-23.663812,27.486556
Thuso Coal Project,South Africa,Africa & Middle East,-26.399097,29.3187451
Tselentis Coal Mine,South Africa,Africa & Middle East,-26.2516782,30.0325252
Tumelo Coal Mine,South Africa,Africa & Middle East,-26.233238,29.531998
Tweefontein Coal Mine,South Africa,Africa & Middle East,-26.0383942,29.1613318
Twistdraai Thubelisha Coal Mine,South Africa,Africa & Middle East,-26.4632919,29.2857112
Ubuntu Colliery,South Africa,Africa & Middle East,-26.221656,28.850291
Uitkomst Colliery,South Africa,Africa & Middle East,-26.098859,29.042869
Ukwenama Coal Mine,South Africa,Africa & Middle East,-25.816215,29.479086
Umlabu Colliery,South Africa,Africa & Middle East,-26.37524283,29.99049002
Umzila Coal Mine,South Africa,Africa & Middle East,-26.107386,29.63652
Vanggatfontein Coal Mine,South Africa,Africa & Middle East,-26.173803,28.843381
Vele Colliery,South Africa,Africa & Middle East,-22.173056,29.680278
Verkeerdepan Coal Mine,South Africa,Africa & Middle East,-26.145015,30.043459
Vlakfontein Coal Mine,South Africa,Africa & Middle East,-26.012217,28.959867
Vlakvarkfontein Coal Mine,South Africa,Africa & Middle East,-26.09176,28.903528
Vunene Coal Mine,South Africa,Africa & Middle East,-26.577649,30.102459
Welgemeend Coal Mine,South Africa,Africa & Middle East,-26.1678722,29.8631123
Welstand Coal Mine,South Africa,Africa & Middle East,-26.3243535,29.2614021
Weltevreden Project,South Africa,Africa & Middle East,-25.991333,29.061537
Witrand Coal Mine,South Africa,Africa & Middle East,-26.165833,30.078611
Wonderfontein Coal Mine,South Africa,Africa & Middle East,-25.851338,29.866819
Zibulo Coal Mine,South Africa,Africa & Middle East,-26.1994277,29.0084596
Zibulo Coal Mine,South Africa,Africa & Middle East,-26.193112,29.012295
Zimpande Coal Mine,South Africa,Africa & Middle East,-27.7138429,29.9927995
Zonnebloem Coal Mine,South Africa,Africa & Middle East,-25.705416,29.739185
Dogye Coal Mine,South Korea,East Asia,35.032806,127.0674078
Gyeong-dong Sangdeok Coal Mine,South Korea,East Asia,37.2049613,129.0840286
Hwasun Coal Mine,South Korea,East Asia,37.2049613,129.0840286
Jangseong Coal Mine,South Korea,East Asia,37.2265889,129.0440739
San Nicolás Coal Mine,Spain,Europe (EU-27),43.252355,-5.818375
Fong-Yaghnob Coal Mine,Tajikistan,Eurasia,37.89,69.74
Isfara Hydrometallurgical Mine,Tajikistan,Eurasia,40.12196197,70.57081539
Kante Coal Mine,Tajikistan,Eurasia,39.39068,68.533553
No. 8 and No. 1/2 Coal Mine,Tajikistan,Eurasia,40.055116,70.559607
Rovat Coal Mine,Tajikistan,Eurasia,39.409984,68.529179
Saiod Coal Mine,Tajikistan,Eurasia,38.567955,68.996357
Ngaka Coal Mine,Tanzania,Africa & Middle East,-10.646333,35.642363
Ngaka Coal Mine,Tanzania,Africa & Middle East,-10.646333,35.642363
Mae Moh Coal Mine,Thailand,South East Asia,18.31471,99.71994
Omkoi Coal Mine,Thailand,South East Asia,17.822747,98.305881
Aegean Lignite Coal Mines,Turkey,Europe (non-EU),39.083006,27.539574
Afsin-Elbistan Coal Mine,Turkey,Europe (non-EU),38.340685,37.082979
Afyon Uluköy Coal Mine,Turkey,Europe (non-EU),38.1999839,30.2705505
Alpagut Coal Mine,Turkey,Europe (non-EU),39.866449,28.563961
Alpagut Dodurga Coal Mine,Turkey,Europe (non-EU),40.855953,34.758629
Amasra B Coal Mine,Turkey,Europe (non-EU),41.721848,32.349063
Amasra Coal Mine,Turkey,Europe (non-EU),41.721848,32.349063
Armutcuk Coal Mine,Turkey,Europe (non-EU),41.34012,31.510875
Baglik-Inagzi Coal Mine,Turkey,Europe (non-EU),41.464983,31.824399
Besler Çeltek Coal Mine,Turkey,Europe (non-EU),40.842904,35.666581
Bolu Göynük,Turkey,Europe (non-EU),40.245916,30.797164
Bursa Coal Mine,Turkey,Europe (non-EU),39.921991,28.968405
Bursa Keles Coal Mine,Turkey,Europe (non-EU),39.90331,29.17746
Can Coal Mine,Turkey,Europe (non-EU),41.438877,31.84698
Çayirhan Coal Mine,Turkey,Europe (non-EU),40.10121,31.701746
Çirpilar Coal Mine,Turkey,Europe (non-EU),39.816777,27.339752
Demirhan Coal Mines,Turkey,Europe (non-EU),41.07527,26.838081
Dodurga Ayva Coal Mine,Turkey,Europe (non-EU),40.855953,34.758629
Eski Çeltek Coal Mine,Turkey,Europe (non-EU),40.871443,35.635996
Harmanli Coal Mine,Turkey,Europe (non-EU),41.100475,26.748121
Igdekuzu Coal Mine,Turkey,Europe (non-EU),39.628937,29.459739
Ilgin Coal Mine,Turkey,Europe (non-EU),38.372002,31.846171
Karacaören Coal Mine,Turkey,Europe (non-EU),38.800585,30.096683
Karadon Coal Mine,Turkey,Europe (non-EU),41.483081,31.868239
Karagedik Coal Mine,Turkey,Europe (non-EU),39.571975,32.834472
Kinik Coal Mine,Turkey,Europe (non-EU),39.085627,27.335387
Kozlu Coal Mine,Turkey,Europe (non-EU),41.432342,31.75826
Kuyucak Coal Mine,Turkey,Europe (non-EU),38.060345,28.628563
Malkara Coal Mine,Turkey,Europe (non-EU),40.931881,26.806032
Omerler Coal Mine,Turkey,Europe (non-EU),37.57055,28.11058
Pirinççesme Coal Mine,Turkey,Europe (non-EU),41.001763,26.862122
PLT Çeltek Coal Mine,Turkey,Europe (non-EU),40.865936,35.656076
Seyitomer Coal Mine,Turkey,Europe (non-EU),39.574254,29.832337
Sivas Kangal Coal Mine,Turkey,Europe (non-EU),39.0777,37.2955
Sorgun Coal Mine,Turkey,Europe (non-EU),39.786437,35.135837
South Aegean Coal Mines,Turkey,Europe (non-EU),37.323198,28.092284
Tufanbeyli Coal Mine,Turkey,Europe (non-EU),38.18562,36.26994
Tuncbilek Coal Mine,Turkey,Europe (non-EU),39.634823,29.455311
Uzulmez Coal Mine,Turkey,Europe (non-EU),41.438877,31.84698
Vize Coal Mine,Turkey,Europe (non-EU),41.728996,27.227462
Yeni Çeltek Coal Mine,Turkey,Europe (non-EU),40.876386,35.62112
Yeniköy Lignite Mines (Kemerköy),Turkey,Europe (non-EU),37.163465,27.889172
Yenikoy Lignite Mines (Yeniköy),Turkey,Europe (non-EU),37.163465,27.889172
Almaznaya Coal Mine,Ukraine,Europe (non-EU),48.482036,37.071834
Bazhanova Coal Mine,Ukraine,Europe (non-EU),48.344165,39.658057
Belitskaya Coal Mine,Ukraine,Europe (non-EU),48.421788,37.150823
Bilorichenska Coal Mine,Ukraine,Europe (non-EU),48.455534,39.071417
Bilozerskaya Coal Mine,Ukraine,Europe (non-EU),48.5182958,37.0347969
Buzhanskaya Coal Mine,Ukraine,Europe (non-EU),50.781905,24.122026
Carbonite Coal Mine,Ukraine,Europe (non-EU),48.713398,38.488521
Dniprovska Coal Mine,Ukraine,Europe (non-EU),48.4669683,36.2320206
Dobropilska Coal Mine,Ukraine,Europe (non-EU),48.4672734,37.0983411
Dovzhanska-Kapitalna Coal Mine,Ukraine,Europe (non-EU),48.0145201,39.7236443
F. E. Dzerzhynskoho Coal Mine,Ukraine,Europe (non-EU),48.036272,39.45257
Faschevskaya Coal Mine,Ukraine,Europe (non-EU),48.290098,38.629663
Glubokaya Coal Mine,Ukraine,Europe (non-EU),47.998786,37.941716
Gorskaya Coal Mine,Ukraine,Europe (non-EU),48.739957,38.502372
Heroes of Space Coal Mine,Ukraine,Europe (non-EU),48.5954636,35.9563957
Kalinin Coal Mine,Ukraine,Europe (non-EU),48.332576,38.121584
Kapitalna Coal Mine,Ukraine,Europe (non-EU),48.328028,37.307288
Kharkovskaya Coal Mine,Ukraine,Europe (non-EU),48.0524,39.517922
Komsomolets Dombassa Coal Mine,Ukraine,Europe (non-EU),48.147547,38.400791
Krasnolymanska Coal Mine,Ukraine,Europe (non-EU),48.3626163,37.2417432
Lubel Coal Mine,Ukraine,Europe (non-EU),49.861104,23.945771
Luhanske Coal Mine,Ukraine,Europe (non-EU),48.5518458,39.1745283
M. V. Frunze Coal Mine,Ukraine,Europe (non-EU),48.1444188,39.2513486
NI Stashkov Coal Mine,Ukraine,Europe (non-EU),48.450499,36.219909
Novodonetskaya Coal Mine,Ukraine,Europe (non-EU),48.5589919,37.003202
Novovolynskaya No 1 Coal Miine,Ukraine,Europe (non-EU),50.730489,24.124429
Pavlohradska Coal Mine,Ukraine,Europe (non-EU),48.5584675,35.9871551
Pivdennodonbaska 1 Coal Mine,Ukraine,Europe (non-EU),47.791167,37.289284
Pokrovs'ke Coal Mine,Ukraine,Europe (non-EU),48.259661,36.992682
Red Partisan Coal Mine,Ukraine,Europe (non-EU),48.061764,39.8073332
Samarska Coal Mine,Ukraine,Europe (non-EU),48.4743947,36.1173475
Samsonivska-Zakhidna Coal Mine,Ukraine,Europe (non-EU),48.3810677,39.5852462
Stepova Coal Mine,Ukraine,Europe (non-EU),48.3748676,36.373057
Steppe (Pershotravensk) Coal Mine,Ukraine,Europe (non-EU),48.375833,36.375278
Toshkovskaya Coal Mine,Ukraine,Europe (non-EU),48.781304,38.534882
Tsentrospilka Coal Mine,Ukraine,Europe (non-EU),48.1233405,39.6654624
V. V. Vakhrushev Coal Mine,Ukraine,Europe (non-EU),48.1586361,39.1848963
West Donbass Coal Mine,Ukraine,Europe (non-EU),48.5353716,36.0927552
Yuvileyna Coal Mine,Ukraine,Europe (non-EU),48.3624744,36.4255097
Zasyadko Coal Mine,Ukraine,Europe (non-EU),48.052222,37.789444
Zolotoye Coal Mine,Ukraine,Europe (non-EU),48.685614,38.499055
Aberpergwm Coal Mine,United Kingdom,Europe (non-EU),51.740824,-3.644329
Aberpergwm Coal Mine,United Kingdom,Europe (non-EU),51.740824,-3.644329
Bradley Coal Mine,United Kingdom,Europe (non-EU),54.865616,-1.789508
Brenkley Lane Coal Mine,United Kingdom,Europe (non-EU),55.077423,-1.673876
Dewey Hill Coal Mine,United Kingdom,Europe (non-EU),55.0100,-1.7512
East Pit Coal Mine,United Kingdom,Europe (non-EU),51.800243,-3.837668
Lochinvar Coal Mine,United Kingdom,Europe (non-EU),55.0535,-2.9826
Merthyr Tydfil Coal Mine,United Kingdom,Europe (non-EU),51.753453,-3.344177
Woodhouse Colliery,United Kingdom,Europe (non-EU),54.521755,-3.601407
# 5 Mine,United States,US & Canada,37.448333,-82.337222
#1 Coal Mine,United States,US & Canada,37.406111,-82.882778
#1 Coal Mine (Ki-Coal),United States,US & Canada,37.311667,-83.226944
#1 Strip Mine,United States,US & Canada,39.586111,-79.008333
#57 Miner Coal Mine,United States,US & Canada,37.945278,-82.599722
3139 Coal Mine,United States,US & Canada,41.092222,-78.342778
3163 Coal Mine,United States,US & Canada,40.125556,-79.237222
3165 Coal Mine,United States,US & Canada,41.091944,-78.342778
7 Foot Slope Coal Mine,United States,US & Canada,40.736389,-76.128611
88 Strip Coal Mine,United States,US & Canada,37.071798,-82.155933
A W Long Coal Mine,United States,US & Canada,40.931944,-78.183056
A23 Job 58 Coal Mine,United States,US & Canada,37.166944,-82.876944
A24 Coal Mine,United States,US & Canada,37.306944,-83.359167
Absaloka Coal Mine,United States,US & Canada,45.804333,-107.045116
Access Energy Coal Mine,United States,US & Canada,37.21487,-82.942142
Ace In The Hole Coal Mine,United States,US & Canada,39.275,-87.096944
Aces Branch Coal Mine #9,United States,US & Canada,37.223405,-83.339329
Acosta Deep Coal Mine,United States,US & Canada,40.057357,-78.970718
ADC Pit 008 Coal Mine,United States,US & Canada,40.166667,-79.722222
Addcar System 16 Coal Mine,United States,US & Canada,37.812778,-81.724167
Addcar System 16 Coal Mine,United States,US & Canada,38.373961,-82.748527
Addcar System 18 HWM Coal Mine,United States,US & Canada,38.178333,-87.279722
Addcar System 40 HWM Coal Mine,United States,US & Canada,37.738333,-88.540556
Addcar Systems 03 Coal Mine,United States,US & Canada,38.103507,-87.341468
Advanced Restoration Technologies -1 Coal Mine,United States,US & Canada,37.971111,-83.173889
Affinity Coal Mine,United States,US & Canada,37.703959,-81.230477
AHM Coal Mac Mine #1,United States,US & Canada,37.561111,-82.970278
Airport 1 Coal Mine,United States,US & Canada,36.987016,-82.518063
Airport Surface Mine,United States,US & Canada,37.231111,-82.124444
Aldridge Coal Mine,United States,US & Canada,37.718889,-82.510833
Allen Powellton Coal Mine,United States,US & Canada,37.905325,-81.429887
Alloy Surface Coal Mine,United States,US & Canada,38.079386,-81.696175
Alma No. 1 Coal Mine,United States,US & Canada,37.751389,-82.309722
Alum Cave #17 Coal Mine,United States,US & Canada,37.251111,-82.945
American Eagle Coal Mine,United States,US & Canada,38.16,-81.47
Ancient Sun Strip Saylor-McKinney Mine,United States,US & Canada,41.271667,-79.510833
Antelope Coal Mine,United States,US & Canada,43.494921,-105.361879
Antioch Coal Mine,United States,US & Canada,38.705278,-87.0875
Apollo Surface Mine,United States,US & Canada,37.354286,-81.425743
Aracoma Alma Mine #1,United States,US & Canada,37.82,-81.9
Atlas Anthracite Coal Mine,United States,US & Canada,40.798333,-76.424444
Auger #1 Coal Mine,United States,US & Canada,40.973333,-78.489167
Auger #2 Coal Mine,United States,US & Canada,40.973333,-78.489167
Auger 11 Coal Mine,United States,US & Canada,41.092222,-78.342778
Auger 3152 Coal Mine,United States,US & Canada,40.1325,-78.059167
Auger A-1 Coal Mine,United States,US & Canada,37.251111,-82.945
Auger No. 2 Coal Mine,United States,US & Canada,36.952778,-82.186111
Auger No. 29 Coal Mine,United States,US & Canada,37.393611,-82.174167
Baden #1 Mine,United States,US & Canada,37.138889,-82.522778
Bailey Coal Mine,United States,US & Canada,39.9609,-80.4039
Bailey Creek Mine,United States,US & Canada,36.875,-83.176944
Balkan Coal Mine,United States,US & Canada,36.75,-83.561111
BAM 3 Auger Coal Mine,United States,US & Canada,40.005833,-78.955
BAM 7 Auger Coal Mine,United States,US & Canada,38.391667,-80.733889
Banks Bank Coal Mine,United States,US & Canada,40.95,-75.925
Barrackville Coal Refuse Pile,United States,US & Canada,39.50948,-80.178919
Barrett Coal Mine,United States,US & Canada,40.497624,-79.023851
BCR Coal Mine #1,United States,US & Canada,38,-89.316667
Beachley Strip Mine,United States,US & Canada,39.969722,-79.026389
Bear Branch 2 Mine,United States,US & Canada,37.221667,-83.153611
Bear Run Coal Mine,United States,US & Canada,38.995173,-87.313929
Beckley Pocahontas Coal Mine,United States,US & Canada,37.67,-81.37
Beech Creek Surface Mine #2,United States,US & Canada,37.49,-82.135
Beech Mountain Coal Mine,United States,US & Canada,38.683889,-80.128333
Bell Corp Mine,United States,US & Canada,40.763056,-76.033056
Bell Resources Mine,United States,US & Canada,40.999167,-78.683056
Belle Ayr Coal Mine,United States,US & Canada,44.09744,-105.42811
Bent Mountain Surface Mine #2,United States,US & Canada,37.588889,-82.434444
Berwind Coal Mine,United States,US & Canada,37.37,-81.65
Beulah Coal Mine,United States,US & Canada,47.193353,-101.815601
Bevins Branch Surface Mine,United States,US & Canada,37.428333,-82.429444
Big D #3 Coal Mine,United States,US & Canada,36.987778,-82.721389
Big Mountain Anthracite #1 Pit,United States,US & Canada,40.763889,-76.647222
Big Pine Mine,United States,US & Canada,39.988889,-78.875833
Black Butte And Leucite Hills Coal Mines,United States,US & Canada,41.62,-108.67
Black Castle Coal Mine,United States,US & Canada,38.01,-81.57
Black Eagle Coal Mine,United States,US & Canada,37.956944,-81.539722
Black Hawk Coal Mine,United States,US & Canada,38.089444,-89.600555
Black Oak Coal Mine,United States,US & Canada,37.810833,-81.566667
Black Thunder Coal Mine,United States,US & Canada,43.66,-105.3
Black Warrior Mine No. 1,United States,US & Canada,33.786852,-87.087947
Blackberry #1 Coal Mine,United States,US & Canada,37.534722,-82.224167
Blackberry Coal Mine,United States,US & Canada,37.528889,-82.188611
Blue Creek Coal Mine,United States,US & Canada,33.589224,-87.4418327
Blue Creek No. 1 Coal Mine,United States,US & Canada,38.352572,-81.458882
Blue Knob Surface Mine,United States,US & Canada,38.121667,-80.4825
Blue Ridge Coal Mine,United States,US & Canada,40.772778,-76.566389
Boone North No. 1 Surface Coal Mine,United States,US & Canada,38.204167,-81.707778
Boone North No. 2 Surface Coal Mine,United States,US & Canada,38.173016,-81.712943
Bottom Rock Slope Mine,United States,US & Canada,40.773611,-76.683056
Brakefield #1 Mine,United States,US & Canada,36.689722,-95.412778
Bridger Underground Coal Mine,United States,US & Canada,41.82,-108.83
Broad Mountain Slope Mine,United States,US & Canada,40.591944,-76.457222
Brook Coal Mine,United States,US & Canada,44.8981163,-107.050853
Brown Coal Mine,United States,US & Canada,40.409167,-78.6025
Brownsville Coal Mine,United States,US & Canada,40.811944,-76.240278
Brush Valley Coal Mine,United States,US & Canada,40.530425,-79.107936
Brushy Eagle Coal Mine,United States,US & Canada,37.917033,-81.483097
Bryants Store Mine,United States,US & Canada,36.775278,-83.92
Buchanan #1 Coal Mine,United States,US & Canada,37.211246,-81.902729
Buck Run P-8 P-10 Mine,United States,US & Canada,40.715,-76.304167
Buckingham Surface Coal Mine,United States,US & Canada,39.571667,-82.060556
Buckingham Underground Coal Mine,United States,US & Canada,39.586667,-82.065
Buckskin Coal Mine,United States,US & Canada,44.4742,-105.5395
Buffalo Deep Mine,United States,US & Canada,37.791389,-81.823889
Bull Branch Mine,United States,US & Canada,36.770556,-83.522222
Bull Mountains No. 1 Coal Mine,United States,US & Canada,46.272394,-108.424392
Bulldog Coal Mine,United States,US & Canada,39.9150217,-87.9468917
Burns Farm Coal Mine,United States,US & Canada,41.111111,-79.466944
Caballo Coal Mine,United States,US & Canada,44.1513,-105.3981
Cabin Run Coal Mine,United States,US & Canada,39.613611,-78.918333
Calera Coal Mine,United States,US & Canada,33.142778,-86.755833
Calvary No 81 Coal Mine,United States,US & Canada,37.063465,-83.34025
Calvert Coal Mine,United States,US & Canada,31.087575,-96.618166
CAM Highwall Coal Mine,United States,US & Canada,37.74994,-82.198688
Carbon Hill Mine,United States,US & Canada,33.886934,-87.547895
Cardinal Coal Mine,United States,US & Canada,37.345471,-87.578767
Caretta #3 Coal Mine,United States,US & Canada,37.32,-81.68000031
Carlisle Coal Mine,United States,US & Canada,38.935,-87.392778
Carlos Surface Coal Mine,United States,US & Canada,39.62069,-78.96863
Carter Coal Mine,United States,US & Canada,33.257778,-87.361389
Casselman Coal Mine,United States,US & Canada,39.657406,-79.202182
CCU Belmont Strip Coal Mine,United States,US & Canada,40.065495,-81.09391
CCU Harrison Strip Mine,United States,US & Canada,40.271122,-81.073783
CCU Sexton Strip Mine,United States,US & Canada,40.216548,-81.006113
CCU Tuscarawas Strip Mine,United States,US & Canada,40.401944,-81.563056
CE#2 Surface Mine,United States,US & Canada,37.428333,-82.243333
CE#2 Underground Mine,United States,US & Canada,37.428333,-82.243333
CE#3 Coal Mine,United States,US & Canada,37.440278,-82.048611
Cedar Grove #2 Coal Mine,United States,US & Canada,37.80423,-82.084989
Center Coal Mine,United States,US & Canada,47.169167,-101.251111
Center Coal Mine,United States,US & Canada,47.083098,-101.294289
Century Coal Mine,United States,US & Canada,39.89,-81.02
Charger Mine East,United States,US & Canada,38.391667,-87.291667
CHM 48 Coal Mine,United States,US & Canada,36.816667,-84.065
Choctaw Mine Coal Mine,United States,US & Canada,33.706666,-87.278611
Clinchco #1 Coal Mine,United States,US & Canada,37.15,-82.354444
Coal Branch No. 1 Mine,United States,US & Canada,37.769444,-81.637778
Coal Creek Coal Mine,United States,US & Canada,43.948918,-105.291763
Coal Hollow Coal Mine,United States,US & Canada,37.415982,-112.477512
Coal Hollow Coal Mine,United States,US & Canada,37.415982,-112.477512
Coal Loaders Coal Mine,United States,US & Canada,40.235149,-79.503574
Coal Mountain No 1 Surface Mine,United States,US & Canada,37.640556,-81.675
Coalburg Tunnel Coal Mine,United States,US & Canada,38.147292,-81.559646
Cobra No. 1 Coal Mine,United States,US & Canada,39.526111,-79.005
Colowyo Coal Mine,United States,US & Canada,40.241141,-107.8307942
Colowyo Coal Mine,United States,US & Canada,40.241141,-107.8307942
Conaway Creek Deep Mine,United States,US & Canada,37.316389,-82.235833
Condor Coal Mine,United States,US & Canada,40.589167,-79.346944
Continental Strip Coal Mine,United States,US & Canada,40.7925,76.323611
Coon Cedar Grove Mine,United States,US & Canada,37.930833,-81.5125
Cooper Ridge Deep Mine,United States,US & Canada,36.540556,-83.899444
Coral-Graceton Coal Mine,United States,US & Canada,40.508333,-79.163056
Corbet South Mine,United States,US & Canada,41.123333,-78.688889
Cordero Rojo Coal Mine,United States,US & Canada,44.0396,-105.3828
Coyote Creek Coal Mine,United States,US & Canada,47.176611,-101.889931
Craighead Mine,United States,US & Canada,40.031389,-78.836111
Craney Coal Mine,United States,US & Canada,38.645608,-87.005821
Cranks Creek Coal Mine,United States,US & Canada,36.798333,-83.148611
Cresson Coal Mine,United States,US & Canada,40.4425,-78.605556
Crooked Creek Coal Mine,United States,US & Canada,40.668611,-79.233056
Crystal Strip Mine,United States,US & Canada,40.766389,-76.677778
Cumberland Coal Mine,United States,US & Canada,39.81,-80.17
CV#37 Auger Miner,United States,US & Canada,37.271389,-82.168056
CV#4 Surface Mine,United States,US & Canada,37.950833,-81.664444
CV30 Mine,United States,US & Canada,37.227778,-81.550556
CVB No. 1 Coal Mine,United States,US & Canada,36.958056,-83.038611
D-11 Panther Coal Mine,United States,US & Canada,36.940278,-82.992778
D-2 Beechfork Coal Mine,United States,US & Canada,36.983056,-83.398333
D-21 Coal Mine,United States,US & Canada,37.252158,-82.139736
D-28 Huff Creek Coal Mine,United States,US & Canada,36.869535,-82.964917
D-29 Darby Fork Coal Mine,United States,US & Canada,36.876984,-83.011339
D-30 Clover Fork Coal Mine,United States,US & Canada,36.87499,-83.01187
D-6 North Fork Coal Mine,United States,US & Canada,36.968889,-82.8375
D-7 Osaka Coal Mine,United States,US & Canada,36.879167,-82.807222
Darmac No. 2 Coal Mine,United States,US & Canada,40.691111,-79.3075
Davy Branch Coal Mine,United States,US & Canada,30.113564,-28.0566846
Day Branch Mine,United States,US & Canada,36.750556,-83.228056
Decker Mine,United States,US & Canada,45.037778,-106.831111
Deep Mine 41,United States,US & Canada,37.096111,-82.388333
